danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,ISRC
0.655,0.373,9,-13.954,1,0.0347,0.306,1.25e-05,0.107,0.502,75.351,audio_features,2GoYB59MoTI6ojhOGEnPVK,spotify:track:2GoYB59MoTI6ojhOGEnPVK,https://api.spotify.com/v1/tracks/2GoYB59MoTI6ojhOGEnPVK,https://api.spotify.com/v1/audio-analysis/2GoYB59MoTI6ojhOGEnPVK,212893,4,USWB19900196
0.764,0.628,0,-10.961,1,0.048,0.336,0.0,0.0977,0.823,109.008,audio_features,75Nlnd9AJ4CYrLXgWGsuTF,spotify:track:75Nlnd9AJ4CYrLXgWGsuTF,https://api.spotify.com/v1/tracks/75Nlnd9AJ4CYrLXgWGsuTF,https://api.spotify.com/v1/audio-analysis/75Nlnd9AJ4CYrLXgWGsuTF,216387,4,USRH11900646
0.771,0.576,0,-12.13,1,0.0572,0.496,2.15e-05,0.0936,0.777,108.602,audio_features,42yxJF77RSu5iIfDjk7qZw,spotify:track:42yxJF77RSu5iIfDjk7qZw,https://api.spotify.com/v1/tracks/42yxJF77RSu5iIfDjk7qZw,https://api.spotify.com/v1/audio-analysis/42yxJF77RSu5iIfDjk7qZw,217813,4,USRH11900891
0.764,0.567,0,-13.361,1,0.0412,0.25,0.0,0.104,0.79,108.805,audio_features,0hGMFHFWY3GSPBfCLDl9ZE,spotify:track:0hGMFHFWY3GSPBfCLDl9ZE,https://api.spotify.com/v1/tracks/0hGMFHFWY3GSPBfCLDl9ZE,https://api.spotify.com/v1/audio-analysis/0hGMFHFWY3GSPBfCLDl9ZE,214133,4,USWB10903878
0.741,0.612,0,-11.048,1,0.0622,0.242,0.0,0.111,0.812,108.758,audio_features,6EuudaFtwibd4tzcWjonb2,spotify:track:6EuudaFtwibd4tzcWjonb2,https://api.spotify.com/v1/tracks/6EuudaFtwibd4tzcWjonb2,https://api.spotify.com/v1/audio-analysis/6EuudaFtwibd4tzcWjonb2,215253,4,USWB19900197
0.78,0.533,11,-12.035,1,0.0291,0.326,2.15e-05,0.0944,0.778,116.153,audio_features,0CMuiL9aePFA6VG3wBeNPi,spotify:track:0CMuiL9aePFA6VG3wBeNPi,https://api.spotify.com/v1/tracks/0CMuiL9aePFA6VG3wBeNPi,https://api.spotify.com/v1/audio-analysis/0CMuiL9aePFA6VG3wBeNPi,178693,4,USRH11900644
0.786,0.49,11,-12.725,1,0.0308,0.607,0.0296,0.0687,0.688,115.901,audio_features,5Vh48aytxIguRbpCBVes0z,spotify:track:5Vh48aytxIguRbpCBVes0z,https://api.spotify.com/v1/tracks/5Vh48aytxIguRbpCBVes0z,https://api.spotify.com/v1/audio-analysis/5Vh48aytxIguRbpCBVes0z,180053,4,USRH11900892
0.787,0.551,11,-11.09,1,0.0302,0.256,3.29e-06,0.11,0.811,116.023,audio_features,4sI8uN1G3PsoiNizkOqATO,spotify:track:4sI8uN1G3PsoiNizkOqATO,https://api.spotify.com/v1/tracks/4sI8uN1G3PsoiNizkOqATO,https://api.spotify.com/v1/audio-analysis/4sI8uN1G3PsoiNizkOqATO,178747,4,USWB19900198
0.669,0.392,2,-13.778,0,0.0241,0.433,0.0,0.0842,0.552,98.646,audio_features,1Pwcxq35Hl2kqwUVd5XCRg,spotify:track:1Pwcxq35Hl2kqwUVd5XCRg,https://api.spotify.com/v1/tracks/1Pwcxq35Hl2kqwUVd5XCRg,https://api.spotify.com/v1/audio-analysis/1Pwcxq35Hl2kqwUVd5XCRg,273307,4,USRH11900655
0.675,0.448,2,-11.52,0,0.0235,0.32,0.0,0.0825,0.568,98.499,audio_features,0RJ6CvfsnjMK3v4KK4Y6fo,spotify:track:0RJ6CvfsnjMK3v4KK4Y6fo,https://api.spotify.com/v1/tracks/0RJ6CvfsnjMK3v4KK4Y6fo,https://api.spotify.com/v1/audio-analysis/0RJ6CvfsnjMK3v4KK4Y6fo,271707,4,USWB10002477
0.358,0.0699,4,-21.265,0,0.0325,0.728,0.00491,0.0917,0.259,141.055,audio_features,06MDrTQI0z0CszwVp9EVQ8,spotify:track:06MDrTQI0z0CszwVp9EVQ8,https://api.spotify.com/v1/tracks/06MDrTQI0z0CszwVp9EVQ8,https://api.spotify.com/v1/audio-analysis/06MDrTQI0z0CszwVp9EVQ8,216480,4,USRH11900666
0.452,0.396,7,-15.364,1,0.0914,0.706,0.00848,0.966,0.437,96.143,audio_features,4beiXrs3Idfq3tGb7IzULw,spotify:track:4beiXrs3Idfq3tGb7IzULw,https://api.spotify.com/v1/tracks/4beiXrs3Idfq3tGb7IzULw,https://api.spotify.com/v1/audio-analysis/4beiXrs3Idfq3tGb7IzULw,318760,4,USRH11900894
0.578,0.22,4,-17.214,1,0.0358,0.248,0.00749,0.0945,0.349,74.831,audio_features,0JFvRINCFEnKLnlKeA9fIZ,spotify:track:0JFvRINCFEnKLnlKeA9fIZ,https://api.spotify.com/v1/tracks/0JFvRINCFEnKLnlKeA9fIZ,https://api.spotify.com/v1/audio-analysis/0JFvRINCFEnKLnlKeA9fIZ,241653,4,USRH11900884
0.579,0.267,4,-15.11,1,0.0348,0.118,0.000562,0.132,0.353,74.899,audio_features,2T5Ch09nefwckOu5NQvjIk,spotify:track:2T5Ch09nefwckOu5NQvjIk,https://api.spotify.com/v1/tracks/2T5Ch09nefwckOu5NQvjIk,https://api.spotify.com/v1/audio-analysis/2T5Ch09nefwckOu5NQvjIk,238573,4,USWB19900190
0.804,0.233,2,-14.17,1,0.0312,0.64,0.106,0.0854,0.583,90.639,audio_features,70aUjWZmd9F3bRSsR4DwAJ,spotify:track:70aUjWZmd9F3bRSsR4DwAJ,https://api.spotify.com/v1/tracks/70aUjWZmd9F3bRSsR4DwAJ,https://api.spotify.com/v1/audio-analysis/70aUjWZmd9F3bRSsR4DwAJ,196800,4,USSM17700895
0.692,0.514,1,-12.294,1,0.0429,0.149,6.53e-06,0.077,0.803,89.021,audio_features,5GP4U3dcVbj4a9btcBloN1,spotify:track:5GP4U3dcVbj4a9btcBloN1,https://api.spotify.com/v1/tracks/5GP4U3dcVbj4a9btcBloN1,https://api.spotify.com/v1/audio-analysis/5GP4U3dcVbj4a9btcBloN1,163800,4,USSM17700802
0.683,0.515,1,-10.932,1,0.0592,0.137,6.66e-06,0.0816,0.767,88.827,audio_features,1Q34tAtTWI6RdW1qzFQiPb,spotify:track:1Q34tAtTWI6RdW1qzFQiPb,https://api.spotify.com/v1/tracks/1Q34tAtTWI6RdW1qzFQiPb,https://api.spotify.com/v1/audio-analysis/1Q34tAtTWI6RdW1qzFQiPb,165400,4,USSM17700889
0.658,0.408,5,-11.829,1,0.0259,0.31,0.000382,0.189,0.607,91.548,audio_features,6ampTyysdg6izZJAGRxR0q,spotify:track:6ampTyysdg6izZJAGRxR0q,https://api.spotify.com/v1/tracks/6ampTyysdg6izZJAGRxR0q,https://api.spotify.com/v1/audio-analysis/6ampTyysdg6izZJAGRxR0q,259533,4,USSM19908795
0.644,0.472,1,-11.34,0,0.0295,0.331,0.0,0.111,0.519,116.2,audio_features,5oRFm6Urv9w9HvCpphk9kP,spotify:track:5oRFm6Urv9w9HvCpphk9kP,https://api.spotify.com/v1/tracks/5oRFm6Urv9w9HvCpphk9kP,https://api.spotify.com/v1/audio-analysis/5oRFm6Urv9w9HvCpphk9kP,301307,4,USSM18500373
0.781,0.865,6,-4.758,0,0.0501,0.00341,1.51e-05,0.332,0.782,105.033,audio_features,5VaL0RIBnhY4vs2DqF2H7F,spotify:track:5VaL0RIBnhY4vs2DqF2H7F,https://api.spotify.com/v1/tracks/5VaL0RIBnhY4vs2DqF2H7F,https://api.spotify.com/v1/audio-analysis/5VaL0RIBnhY4vs2DqF2H7F,200267,4,GBAKW0201290
0.826,0.835,7,-4.072,1,0.0795,0.000687,0.0,0.0501,0.933,129.988,audio_features,2CtrS14eR079SeOjmaPusC,spotify:track:2CtrS14eR079SeOjmaPusC,https://api.spotify.com/v1/tracks/2CtrS14eR079SeOjmaPusC,https://api.spotify.com/v1/audio-analysis/2CtrS14eR079SeOjmaPusC,219867,4,GBAKW0201094
0.837,0.765,7,-5.007,0,0.0631,0.0852,7.08e-05,0.1,0.912,133.57,audio_features,747tpec1a0Hfqvj2za1pBs,spotify:track:747tpec1a0Hfqvj2za1pBs,https://api.spotify.com/v1/tracks/747tpec1a0Hfqvj2za1pBs,https://api.spotify.com/v1/audio-analysis/747tpec1a0Hfqvj2za1pBs,161200,4,GBEBM0100046
0.687,0.537,10,-7.639,1,0.0305,0.561,0.0,0.107,0.264,120.023,audio_features,4gJoAvFpDvaeqm2EKYGmhb,spotify:track:4gJoAvFpDvaeqm2EKYGmhb,https://api.spotify.com/v1/tracks/4gJoAvFpDvaeqm2EKYGmhb,https://api.spotify.com/v1/audio-analysis/4gJoAvFpDvaeqm2EKYGmhb,257160,4,GBAKW0201297
0.768,0.512,5,-6.082,0,0.0297,0.027,3.86e-05,0.0956,0.953,109.967,audio_features,58JR9oausJnn11trUapyX9,spotify:track:58JR9oausJnn11trUapyX9,https://api.spotify.com/v1/tracks/58JR9oausJnn11trUapyX9,https://api.spotify.com/v1/audio-analysis/58JR9oausJnn11trUapyX9,234627,4,GBAKW0201298
0.573,0.797,10,-4.501,0,0.116,0.00178,0.0,0.131,0.91,155.015,audio_features,0i2MZxt3tO2SACl0x42nQg,spotify:track:0i2MZxt3tO2SACl0x42nQg,https://api.spotify.com/v1/tracks/0i2MZxt3tO2SACl0x42nQg,https://api.spotify.com/v1/audio-analysis/0i2MZxt3tO2SACl0x42nQg,207400,4,GBAKW0201300
0.376,0.202,7,-11.619,0,0.0481,0.891,0.0,0.156,0.275,151.066,audio_features,3cEoGx95N1somRqkJ8bXbR,spotify:track:3cEoGx95N1somRqkJ8bXbR,https://api.spotify.com/v1/tracks/3cEoGx95N1somRqkJ8bXbR,https://api.spotify.com/v1/audio-analysis/3cEoGx95N1somRqkJ8bXbR,211000,3,GBAKW0201301
0.741,0.696,9,-5.91,1,0.0379,0.0833,2.81e-06,0.126,0.593,113.952,audio_features,2uaTfYH3jfZ808xyeFif12,spotify:track:2uaTfYH3jfZ808xyeFif12,https://api.spotify.com/v1/tracks/2uaTfYH3jfZ808xyeFif12,https://api.spotify.com/v1/audio-analysis/2uaTfYH3jfZ808xyeFif12,190240,4,GBAKW0201302
0.769,0.5,8,-7.633,1,0.0504,0.277,0.000108,0.0743,0.842,139.932,audio_features,6nHtyXvYNmfnFHHMoQrSVG,spotify:track:6nHtyXvYNmfnFHHMoQrSVG,https://api.spotify.com/v1/tracks/6nHtyXvYNmfnFHHMoQrSVG,https://api.spotify.com/v1/audio-analysis/6nHtyXvYNmfnFHHMoQrSVG,224493,4,GBAKW0201303
0.659,0.905,6,-3.591,1,0.0531,0.00242,0.000143,0.679,0.674,136.245,audio_features,7uVdXMXEXVEhJ4A1mHVw8a,spotify:track:7uVdXMXEXVEhJ4A1mHVw8a,https://api.spotify.com/v1/tracks/7uVdXMXEXVEhJ4A1mHVw8a,https://api.spotify.com/v1/audio-analysis/7uVdXMXEXVEhJ4A1mHVw8a,298107,4,GBAKW0201304
0.745,0.264,5,-15.202,1,0.0403,0.627,0.00099,0.192,0.448,79.404,audio_features,1QwxSs1MQrsaZwFhDQ02Aa,spotify:track:1QwxSs1MQrsaZwFhDQ02Aa,https://api.spotify.com/v1/tracks/1QwxSs1MQrsaZwFhDQ02Aa,https://api.spotify.com/v1/audio-analysis/1QwxSs1MQrsaZwFhDQ02Aa,278267,4,USARL9785404
0.525,0.283,0,-13.915,1,0.0266,0.721,0.14,0.113,0.0791,110.166,audio_features,6AZg0e6Hq9s8a10jnQC8PS,spotify:track:6AZg0e6Hq9s8a10jnQC8PS,https://api.spotify.com/v1/tracks/6AZg0e6Hq9s8a10jnQC8PS,https://api.spotify.com/v1/audio-analysis/6AZg0e6Hq9s8a10jnQC8PS,225747,4,USSM10314154
0.528,0.421,0,-8.2,1,0.025,0.707,0.126,0.117,0.0665,110.143,audio_features,6WcIDvzwZDqarmaHDy3DoR,spotify:track:6WcIDvzwZDqarmaHDy3DoR,https://api.spotify.com/v1/tracks/6WcIDvzwZDqarmaHDy3DoR,https://api.spotify.com/v1/audio-analysis/6WcIDvzwZDqarmaHDy3DoR,223560,4,USSM10413997
0.504,0.47,1,-7.997,1,0.0405,0.134,0.000501,0.183,0.584,89.336,audio_features,79Qhf8GDH83LlB2LlqXnmr,spotify:track:79Qhf8GDH83LlB2LlqXnmr,https://api.spotify.com/v1/tracks/79Qhf8GDH83LlB2LlqXnmr,https://api.spotify.com/v1/audio-analysis/79Qhf8GDH83LlB2LlqXnmr,191507,4,GBCAX0503701
0.504,0.47,1,-7.997,1,0.0405,0.134,0.000501,0.183,0.584,89.336,audio_features,79Qhf8GDH83LlB2LlqXnmr,spotify:track:79Qhf8GDH83LlB2LlqXnmr,https://api.spotify.com/v1/tracks/79Qhf8GDH83LlB2LlqXnmr,https://api.spotify.com/v1/audio-analysis/79Qhf8GDH83LlB2LlqXnmr,191507,4,GBCAX0503701
0.509,0.534,6,-7.736,1,0.18,0.395,1.36e-06,0.0991,0.394,142.926,audio_features,6klEGSr3f3Uaup4P48EtXw,spotify:track:6klEGSr3f3Uaup4P48EtXw,https://api.spotify.com/v1/tracks/6klEGSr3f3Uaup4P48EtXw,https://api.spotify.com/v1/audio-analysis/6klEGSr3f3Uaup4P48EtXw,299493,4,GBCAX0503702
0.386,0.738,2,-7.04,1,0.0374,0.26,8.02e-06,0.145,0.645,157.921,audio_features,2xNH5cXqkWQlX3RuR1qi5r,spotify:track:2xNH5cXqkWQlX3RuR1qi5r,https://api.spotify.com/v1/tracks/2xNH5cXqkWQlX3RuR1qi5r,https://api.spotify.com/v1/audio-analysis/2xNH5cXqkWQlX3RuR1qi5r,283360,4,GBCAX0503703
0.626,0.523,7,-7.001,1,0.0294,0.672,6.7e-05,0.161,0.354,132.366,audio_features,3C1lIwfPPSoAlWpxiQzwpd,spotify:track:3C1lIwfPPSoAlWpxiQzwpd,https://api.spotify.com/v1/tracks/3C1lIwfPPSoAlWpxiQzwpd,https://api.spotify.com/v1/audio-analysis/3C1lIwfPPSoAlWpxiQzwpd,276400,4,GBCAX9700204
0.34,0.737,6,-5.677,1,0.0608,0.116,8.93e-06,0.296,0.262,125.382,audio_features,6firN2O0lnifsJ98N02OxO,spotify:track:6firN2O0lnifsJ98N02OxO,https://api.spotify.com/v1/tracks/6firN2O0lnifsJ98N02OxO,https://api.spotify.com/v1/audio-analysis/6firN2O0lnifsJ98N02OxO,349973,4,GBCAX0503704
0.626,0.523,7,-7.001,1,0.0294,0.672,6.7e-05,0.161,0.354,132.366,audio_features,3C1lIwfPPSoAlWpxiQzwpd,spotify:track:3C1lIwfPPSoAlWpxiQzwpd,https://api.spotify.com/v1/tracks/3C1lIwfPPSoAlWpxiQzwpd,https://api.spotify.com/v1/audio-analysis/3C1lIwfPPSoAlWpxiQzwpd,276400,4,GBCAX9700204
0.252,0.259,1,-12.424,1,0.0338,0.93,0.000241,0.528,0.374,181.481,audio_features,5yGRuSsl3mpnKwRc8rCh5V,spotify:track:5yGRuSsl3mpnKwRc8rCh5V,https://api.spotify.com/v1/tracks/5yGRuSsl3mpnKwRc8rCh5V,https://api.spotify.com/v1/audio-analysis/5yGRuSsl3mpnKwRc8rCh5V,230613,4,GBCAX0503705
0.255,0.758,6,-5.086,1,0.192,0.0474,2.23e-05,0.119,0.594,170.588,audio_features,0C11hyLFTMgZbIi3L797vy,spotify:track:0C11hyLFTMgZbIi3L797vy,https://api.spotify.com/v1/tracks/0C11hyLFTMgZbIi3L797vy,https://api.spotify.com/v1/audio-analysis/0C11hyLFTMgZbIi3L797vy,194053,4,GBCAX9700303
0.375,0.753,2,-8.31,1,0.0349,0.703,0.641,0.276,0.493,135.783,audio_features,1Sr4jrQkhup1fYyCUbhWAN,spotify:track:1Sr4jrQkhup1fYyCUbhWAN,https://api.spotify.com/v1/tracks/1Sr4jrQkhup1fYyCUbhWAN,https://api.spotify.com/v1/audio-analysis/1Sr4jrQkhup1fYyCUbhWAN,269427,4,GBCAX0503706
0.403,0.674,2,-7.5,1,0.0273,0.542,0.542,0.251,0.513,136.422,audio_features,06ZHibZK3WieRFqQHoRp4L,spotify:track:06ZHibZK3WieRFqQHoRp4L,https://api.spotify.com/v1/tracks/06ZHibZK3WieRFqQHoRp4L,https://api.spotify.com/v1/audio-analysis/06ZHibZK3WieRFqQHoRp4L,269533,4,GBCAX0503707
0.255,0.758,6,-5.086,1,0.192,0.0474,2.23e-05,0.119,0.594,170.588,audio_features,0C11hyLFTMgZbIi3L797vy,spotify:track:0C11hyLFTMgZbIi3L797vy,https://api.spotify.com/v1/tracks/0C11hyLFTMgZbIi3L797vy,https://api.spotify.com/v1/audio-analysis/0C11hyLFTMgZbIi3L797vy,194053,4,GBCAX9700303
0.296,0.928,5,-1.057,1,0.0608,0.344,0.0955,0.0857,0.559,99.123,audio_features,5MKZ05Xh87jxNkQDbMhY7Z,spotify:track:5MKZ05Xh87jxNkQDbMhY7Z,https://api.spotify.com/v1/tracks/5MKZ05Xh87jxNkQDbMhY7Z,https://api.spotify.com/v1/audio-analysis/5MKZ05Xh87jxNkQDbMhY7Z,190787,4,GBCAX0503708
0.49,0.386,1,-9.583,0,0.0462,0.668,0.000204,0.103,0.235,116.911,audio_features,3dkS5eS1RwRQZIOwvaggKY,spotify:track:3dkS5eS1RwRQZIOwvaggKY,https://api.spotify.com/v1/tracks/3dkS5eS1RwRQZIOwvaggKY,https://api.spotify.com/v1/audio-analysis/3dkS5eS1RwRQZIOwvaggKY,313920,4,GBCAX0503709
0.264,0.491,1,-11.434,0,0.0858,0.569,0.00909,0.118,0.14,71.143,audio_features,7jZUx6tZMNYNh1qGxCI9Mr,spotify:track:7jZUx6tZMNYNh1qGxCI9Mr,https://api.spotify.com/v1/tracks/7jZUx6tZMNYNh1qGxCI9Mr,https://api.spotify.com/v1/audio-analysis/7jZUx6tZMNYNh1qGxCI9Mr,384667,4,GBCAX0503710
0.388,0.726,7,-6.911,1,0.0341,0.0447,0.113,0.213,0.746,205.07,audio_features,1Tnixg8lMEydzmBsZzxQpR,spotify:track:1Tnixg8lMEydzmBsZzxQpR,https://api.spotify.com/v1/tracks/1Tnixg8lMEydzmBsZzxQpR,https://api.spotify.com/v1/audio-analysis/1Tnixg8lMEydzmBsZzxQpR,306840,4,USSM10008156
0.323,0.728,7,-5.416,1,0.0321,0.00394,0.000447,0.102,0.489,161.586,audio_features,79pY2Z5eFvXMt9bSdHLrnA,spotify:track:79pY2Z5eFvXMt9bSdHLrnA,https://api.spotify.com/v1/tracks/79pY2Z5eFvXMt9bSdHLrnA,https://api.spotify.com/v1/audio-analysis/79pY2Z5eFvXMt9bSdHLrnA,215333,3,USSM10211351
0.442,0.913,7,-3.359,1,0.0287,9.43e-05,0.282,0.274,0.667,144.853,audio_features,5wKviZRFwBmbzAAqjckvt4,spotify:track:5wKviZRFwBmbzAAqjckvt4,https://api.spotify.com/v1/tracks/5wKviZRFwBmbzAAqjckvt4,https://api.spotify.com/v1/audio-analysis/5wKviZRFwBmbzAAqjckvt4,193960,4,USSM10211352
0.589,0.571,1,-9.121,0,0.0239,0.0578,0.287,0.158,0.422,101.424,audio_features,2boUi6EKNxQwn1uFwn3LVP,spotify:track:2boUi6EKNxQwn1uFwn3LVP,https://api.spotify.com/v1/tracks/2boUi6EKNxQwn1uFwn3LVP,https://api.spotify.com/v1/audio-analysis/2boUi6EKNxQwn1uFwn3LVP,237400,4,USSM10211680
0.391,0.893,2,-5.246,1,0.0381,0.0461,0.0163,0.0875,0.77,163.137,audio_features,7B6p8zqiYk5xZoS9G36d9F,spotify:track:7B6p8zqiYk5xZoS9G36d9F,https://api.spotify.com/v1/tracks/7B6p8zqiYk5xZoS9G36d9F,https://api.spotify.com/v1/audio-analysis/7B6p8zqiYk5xZoS9G36d9F,188907,4,USSM10211737
0.211,0.461,9,-10.969,1,0.0334,0.000152,5.18e-05,0.081,0.138,202.541,audio_features,1CwQqhPYxz73UYKD7ybYGd,spotify:track:1CwQqhPYxz73UYKD7ybYGd,https://api.spotify.com/v1/tracks/1CwQqhPYxz73UYKD7ybYGd,https://api.spotify.com/v1/audio-analysis/1CwQqhPYxz73UYKD7ybYGd,180933,4,USMTD9407901
0.368,0.694,7,-9.42,1,0.0338,1.67e-05,0.106,0.356,0.336,98.003,audio_features,6PVsZG7ZLbCjodCNtbQNfb,spotify:track:6PVsZG7ZLbCjodCNtbQNfb,https://api.spotify.com/v1/tracks/6PVsZG7ZLbCjodCNtbQNfb,https://api.spotify.com/v1/audio-analysis/6PVsZG7ZLbCjodCNtbQNfb,171307,4,USMTD9407902
0.348,0.351,5,-13.683,0,0.0251,0.168,0.911,0.149,0.227,152.984,audio_features,6djM07km0Jomks2S7p7obn,spotify:track:6djM07km0Jomks2S7p7obn,https://api.spotify.com/v1/tracks/6djM07km0Jomks2S7p7obn,https://api.spotify.com/v1/audio-analysis/6djM07km0Jomks2S7p7obn,267893,3,USMTD9407903
0.472,0.735,4,-9.822,0,0.0305,0.00596,0.00124,0.166,0.643,110.809,audio_features,4tBl1xhBg5PETpBvFnQmGl,spotify:track:4tBl1xhBg5PETpBvFnQmGl,https://api.spotify.com/v1/tracks/4tBl1xhBg5PETpBvFnQmGl,https://api.spotify.com/v1/audio-analysis/4tBl1xhBg5PETpBvFnQmGl,186733,4,USMTD9407904
0.344,0.409,11,-12.993,0,0.0369,0.178,0.099,0.11,0.232,97.929,audio_features,2jbmKdUnKuAoNhWDZwmz9u,spotify:track:2jbmKdUnKuAoNhWDZwmz9u,https://api.spotify.com/v1/tracks/2jbmKdUnKuAoNhWDZwmz9u,https://api.spotify.com/v1/audio-analysis/2jbmKdUnKuAoNhWDZwmz9u,233707,4,USMTD9407905
0.372,0.803,9,-10.223,1,0.0483,0.00176,0.307,0.0933,0.703,125.576,audio_features,10ZQm8oJGYLJg0x8B0TPEZ,spotify:track:10ZQm8oJGYLJg0x8B0TPEZ,https://api.spotify.com/v1/tracks/10ZQm8oJGYLJg0x8B0TPEZ,https://api.spotify.com/v1/audio-analysis/10ZQm8oJGYLJg0x8B0TPEZ,153027,4,USMTD9407906
0.448,0.614,9,-9.357,1,0.031,0.0675,0.0,0.14,0.479,126.459,audio_features,3QVtDnXU5zqGWxWDFBMiDj,spotify:track:3QVtDnXU5zqGWxWDFBMiDj,https://api.spotify.com/v1/tracks/3QVtDnXU5zqGWxWDFBMiDj,https://api.spotify.com/v1/audio-analysis/3QVtDnXU5zqGWxWDFBMiDj,159707,4,USMTD9407907
0.414,0.436,0,-11.824,1,0.0338,0.0108,0.954,0.338,0.475,90.415,audio_features,4WGC99E2a0bezjp7hHtiZP,spotify:track:4WGC99E2a0bezjp7hHtiZP,https://api.spotify.com/v1/tracks/4WGC99E2a0bezjp7hHtiZP,https://api.spotify.com/v1/audio-analysis/4WGC99E2a0bezjp7hHtiZP,129600,4,USMTD9407908
0.557,0.735,9,-9.43,1,0.0295,0.0405,1.31e-05,0.102,0.702,112.805,audio_features,6jR6FMCEoWGdEpFVRlMZM7,spotify:track:6jR6FMCEoWGdEpFVRlMZM7,https://api.spotify.com/v1/tracks/6jR6FMCEoWGdEpFVRlMZM7,https://api.spotify.com/v1/audio-analysis/6jR6FMCEoWGdEpFVRlMZM7,294760,4,USMTD9407909
0.329,0.425,9,-13.864,1,0.0308,0.108,0.000426,0.22,0.517,168.795,audio_features,6l78bOrK8CbLHbXp7sAdAh,spotify:track:6l78bOrK8CbLHbXp7sAdAh,https://api.spotify.com/v1/tracks/6l78bOrK8CbLHbXp7sAdAh,https://api.spotify.com/v1/audio-analysis/6l78bOrK8CbLHbXp7sAdAh,150973,4,USMTD9407910
0.448,0.847,5,-9.147,1,0.0589,0.506,0.212,0.438,0.643,97.705,audio_features,2lDskvrmmJStGpjkZHhzrP,spotify:track:2lDskvrmmJStGpjkZHhzrP,https://api.spotify.com/v1/tracks/2lDskvrmmJStGpjkZHhzrP,https://api.spotify.com/v1/audio-analysis/2lDskvrmmJStGpjkZHhzrP,216733,4,USMTD9407911
0.227,0.454,2,-10.947,1,0.0329,0.0244,0.497,0.257,0.221,151.886,audio_features,2VcswmuA5mj5EATSRhoJzU,spotify:track:2VcswmuA5mj5EATSRhoJzU,https://api.spotify.com/v1/tracks/2VcswmuA5mj5EATSRhoJzU,https://api.spotify.com/v1/audio-analysis/2VcswmuA5mj5EATSRhoJzU,398467,4,USMTD9407912
0.275,0.355,2,-9.947,1,0.0304,0.0207,0.000416,0.121,0.14,174.218,audio_features,1A90JHVzUQzLVpiRWqDyYU,spotify:track:1A90JHVzUQzLVpiRWqDyYU,https://api.spotify.com/v1/tracks/1A90JHVzUQzLVpiRWqDyYU,https://api.spotify.com/v1/audio-analysis/1A90JHVzUQzLVpiRWqDyYU,225467,4,USMTD9408202
0.378,0.301,2,-16.568,1,0.0418,0.878,0.443,0.106,0.046,164.582,audio_features,74QZQajnDeQ3LLhXropNGJ,spotify:track:74QZQajnDeQ3LLhXropNGJ,https://api.spotify.com/v1/tracks/74QZQajnDeQ3LLhXropNGJ,https://api.spotify.com/v1/audio-analysis/74QZQajnDeQ3LLhXropNGJ,171533,4,USMTD9408203
0.442,0.67,9,-9.264,1,0.0255,0.042,0.85,0.411,0.846,99.587,audio_features,01bACvKAR6uT6JquUStPiM,spotify:track:01bACvKAR6uT6JquUStPiM,https://api.spotify.com/v1/tracks/01bACvKAR6uT6JquUStPiM,https://api.spotify.com/v1/audio-analysis/01bACvKAR6uT6JquUStPiM,214400,4,USMTD0461001
0.38,0.782,4,-9.097,1,0.0325,8.67e-06,0.832,0.167,0.457,127.647,audio_features,5GD6OY4Jbnfkb3YtueN89M,spotify:track:5GD6OY4Jbnfkb3YtueN89M,https://api.spotify.com/v1/tracks/5GD6OY4Jbnfkb3YtueN89M,https://api.spotify.com/v1/audio-analysis/5GD6OY4Jbnfkb3YtueN89M,170400,4,USMTD0461002
0.519,0.701,2,-9.631,1,0.075,0.112,0.566,0.188,0.799,125.101,audio_features,3ZUmITdZTGkyaY0j69iTwE,spotify:track:3ZUmITdZTGkyaY0j69iTwE,https://api.spotify.com/v1/tracks/3ZUmITdZTGkyaY0j69iTwE,https://api.spotify.com/v1/audio-analysis/3ZUmITdZTGkyaY0j69iTwE,93960,4,USMTD9410102
0.425,0.118,7,-20.743,1,0.0342,0.925,0.9,0.208,0.039,142.541,audio_features,5XmANW5E4FmD59cFfjxgbK,spotify:track:5XmANW5E4FmD59cFfjxgbK,https://api.spotify.com/v1/tracks/5XmANW5E4FmD59cFfjxgbK,https://api.spotify.com/v1/audio-analysis/5XmANW5E4FmD59cFfjxgbK,226200,4,USMTD9410103
0.242,0.83,2,-10.577,1,0.0454,0.019,0.956,0.221,0.243,91.432,audio_features,6PkvzvNy2CUBh5x0iU3nlL,spotify:track:6PkvzvNy2CUBh5x0iU3nlL,https://api.spotify.com/v1/tracks/6PkvzvNy2CUBh5x0iU3nlL,https://api.spotify.com/v1/audio-analysis/6PkvzvNy2CUBh5x0iU3nlL,60040,1,USMTD9410104
0.29,0.554,2,-9.212,0,0.0298,0.00238,0.65,0.377,0.483,92.057,audio_features,4RpOGnj0lTX9HAzHx3Bm2Y,spotify:track:4RpOGnj0lTX9HAzHx3Bm2Y,https://api.spotify.com/v1/tracks/4RpOGnj0lTX9HAzHx3Bm2Y,https://api.spotify.com/v1/audio-analysis/4RpOGnj0lTX9HAzHx3Bm2Y,128360,3,USMTD0461003
