"Artist","Track","count","Track_no_brackets","artist_first_word","artist_last_word","track_lower.x","artist_lower.x","track_lower_no_schar.x","track_lower_no_brackets.x","track_lower_no_schar_ws.x","track_lower_no_brackets_ws.x","track_lower_no_brackets_schar","track_lower_no_brackets_schar_ws","track_artists","tracks_artists.x","recording.title","recording.artist.credit.phrase","track_lower.y","artist_lower.y","track_lower_no_schar.y","track_lower_no_brackets.y","track_lower_no_schar_ws.y","track_lower_no_brackets_ws.y","artist_lower_no_bracket","artist_lower_no_bracket_schar","artist_lower_no_bracket_schar_ws","tracks_artists.y","distance"
"Lenny Kravitz","Fly Away",28,"Fly Away","Lenny","Kravitz","fly away","lenny kravitz","fly away","lenny kravitz","flyaway","flyaway","lennykravitz","lennykravitz","flyaway lennykravitz","flyaway lennykravitz","Fly Away (acoustic)","Lenny Kravitz","fly away (acoustic)","lenny kravitz","fly away  acoustic ","fly away ","flyawayacoustic","flyaway","lenny kravitz","lennykravitz","lennykravitz","flyaway lennykravitz",0
"Lenny Kravitz","Fly Away",28,"Fly Away","Lenny","Kravitz","fly away","lenny kravitz","fly away","lenny kravitz","flyaway","flyaway","lennykravitz","lennykravitz","flyaway lennykravitz","flyaway lennykravitz","Fly Away (live acoustic)","Lenny Kravitz","fly away (live acoustic)","lenny kravitz","fly away  live acoustic ","fly away ","flyawayliveacoustic","flyaway","lenny kravitz","lennykravitz","lennykravitz","flyaway lennykravitz",0
"Lenny Kravitz","Fly Away",28,"Fly Away","Lenny","Kravitz","fly away","lenny kravitz","fly away","lenny kravitz","flyaway","flyaway","lennykravitz","lennykravitz","flyaway lennykravitz","flyaway lennykravitz","Fly Away (single edit)","Lenny Kravitz","fly away (single edit)","lenny kravitz","fly away  single edit ","fly away ","flyawaysingleedit","flyaway","lenny kravitz","lennykravitz","lennykravitz","flyaway lennykravitz",0
"Lenny Kravitz","Fly Away",28,"Fly Away","Lenny","Kravitz","fly away","lenny kravitz","fly away","lenny kravitz","flyaway","flyaway","lennykravitz","lennykravitz","flyaway lennykravitz","flyaway lennykravitz","Lady","Lenny Kravitz","lady","lenny kravitz","lady","lady","lady","lady","lenny kravitz","lennykravitz","lennykravitz","lady lennykravitz",4
"Lenny Kravitz","Fly Away",28,"Fly Away","Lenny","Kravitz","fly away","lenny kravitz","fly away","lenny kravitz","flyaway","flyaway","lennykravitz","lennykravitz","flyaway lennykravitz","flyaway lennykravitz","Lady (radio edit)","Lenny Kravitz","lady (radio edit)","lenny kravitz","lady  radio edit ","lady ","ladyradioedit","lady","lenny kravitz","lennykravitz","lennykravitz","lady lennykravitz",4
"Lenny Kravitz","Fly Away",28,"Fly Away","Lenny","Kravitz","fly away","lenny kravitz","fly away","lenny kravitz","flyaway","flyaway","lennykravitz","lennykravitz","flyaway lennykravitz","flyaway lennykravitz","Lady (album version)","Lenny Kravitz","lady (album version)","lenny kravitz","lady  album version ","lady ","ladyalbumversion","lady","lenny kravitz","lennykravitz","lennykravitz","lady lennykravitz",4
"Lenny Kravitz","I Belong To You",9,"I Belong To You","Lenny","Kravitz","i belong to you","lenny kravitz","i belong to you","lenny kravitz","ibelongtoyou","ibelongtoyou","lennykravitz","lennykravitz","ibelongtoyou lennykravitz","ibelongtoyou lennykravitz","I Belong to You","Lenny Kravitz","i belong to you","lenny kravitz","i belong to you","i belong to you","ibelongtoyou","ibelongtoyou","lenny kravitz","lennykravitz","lennykravitz","ibelongtoyou lennykravitz",0
"Lenny Kravitz","I Belong To You",9,"I Belong To You","Lenny","Kravitz","i belong to you","lenny kravitz","i belong to you","lenny kravitz","ibelongtoyou","ibelongtoyou","lennykravitz","lennykravitz","ibelongtoyou lennykravitz","ibelongtoyou lennykravitz","I Belong To You","Lenny Kravitz","i belong to you","lenny kravitz","i belong to you","i belong to you","ibelongtoyou","ibelongtoyou","lenny kravitz","lennykravitz","lennykravitz","ibelongtoyou lennykravitz",0
"Lenny Kravitz","Lady",3,"Lady","Lenny","Kravitz","lady","lenny kravitz","lady","lenny kravitz","lady","lady","lennykravitz","lennykravitz","lady lennykravitz","lady lennykravitz","Again","Lenny Kravitz","again","lenny kravitz","again","again","again","again","lenny kravitz","lennykravitz","lennykravitz","again lennykravitz",4
"Lenny Kravitz","Lady",3,"Lady","Lenny","Kravitz","lady","lenny kravitz","lady","lenny kravitz","lady","lady","lennykravitz","lennykravitz","lady lennykravitz","lady lennykravitz","Dig In","Lenny Kravitz","dig in","lenny kravitz","dig in","dig in","digin","digin","lenny kravitz","lennykravitz","lennykravitz","digin lennykravitz",5
"Lenny Kravitz","Lady",3,"Lady","Lenny","Kravitz","lady","lenny kravitz","lady","lenny kravitz","lady","lady","lennykravitz","lennykravitz","lady lennykravitz","lady lennykravitz","Fly Away","Lenny Kravitz","fly away","lenny kravitz","fly away","fly away","flyaway","flyaway","lenny kravitz","lennykravitz","lennykravitz","flyaway lennykravitz",4
"Lenny Kravitz","Lady",3,"Lady","Lenny","Kravitz","lady","lenny kravitz","lady","lenny kravitz","lady","lady","lennykravitz","lennykravitz","lady lennykravitz","lady lennykravitz","Fly Away (live)","Lenny Kravitz","fly away (live)","lenny kravitz","fly away  live ","fly away ","flyawaylive","flyaway","lenny kravitz","lennykravitz","lennykravitz","flyaway lennykravitz",4
"Lenny Kravitz","Lady",3,"Lady","Lenny","Kravitz","lady","lenny kravitz","lady","lenny kravitz","lady","lady","lennykravitz","lennykravitz","lady lennykravitz","lady lennykravitz","Fly Away (acoustic)","Lenny Kravitz","fly away (acoustic)","lenny kravitz","fly away  acoustic ","fly away ","flyawayacoustic","flyaway","lenny kravitz","lennykravitz","lennykravitz","flyaway lennykravitz",4
"Lenny Kravitz","Lady",3,"Lady","Lenny","Kravitz","lady","lenny kravitz","lady","lenny kravitz","lady","lady","lennykravitz","lennykravitz","lady lennykravitz","lady lennykravitz","Fly Away (live acoustic)","Lenny Kravitz","fly away (live acoustic)","lenny kravitz","fly away  live acoustic ","fly away ","flyawayliveacoustic","flyaway","lenny kravitz","lennykravitz","lennykravitz","flyaway lennykravitz",4
"Lenny Kravitz","Lady",3,"Lady","Lenny","Kravitz","lady","lenny kravitz","lady","lenny kravitz","lady","lady","lennykravitz","lennykravitz","lady lennykravitz","lady lennykravitz","Fly Away (single edit)","Lenny Kravitz","fly away (single edit)","lenny kravitz","fly away  single edit ","fly away ","flyawaysingleedit","flyaway","lenny kravitz","lennykravitz","lennykravitz","flyaway lennykravitz",4
"Lenny Kravitz","Lady",3,"Lady","Lenny","Kravitz","lady","lenny kravitz","lady","lenny kravitz","lady","lady","lennykravitz","lennykravitz","lady lennykravitz","lady lennykravitz","Lady","Lenny Kravitz","lady","lenny kravitz","lady","lady","lady","lady","lenny kravitz","lennykravitz","lennykravitz","lady lennykravitz",0
"Lenny Kravitz","Lady",3,"Lady","Lenny","Kravitz","lady","lenny kravitz","lady","lenny kravitz","lady","lady","lennykravitz","lennykravitz","lady lennykravitz","lady lennykravitz","Lady (radio edit)","Lenny Kravitz","lady (radio edit)","lenny kravitz","lady  radio edit ","lady ","ladyradioedit","lady","lenny kravitz","lennykravitz","lennykravitz","lady lennykravitz",0
"Lenny Kravitz","Lady",3,"Lady","Lenny","Kravitz","lady","lenny kravitz","lady","lenny kravitz","lady","lady","lennykravitz","lennykravitz","lady lennykravitz","lady lennykravitz","Lady (album version)","Lenny Kravitz","lady (album version)","lenny kravitz","lady  album version ","lady ","ladyalbumversion","lady","lenny kravitz","lennykravitz","lennykravitz","lady lennykravitz",0
"Lenny Kravitz","Where Are We Runnin'?",6,"Where Are We Runnin'?","Lenny","Kravitz","where are we runnin'?","lenny kravitz","where are we runnin  ","lenny kravitz","wherearewerunnin","wherearewerunnin'?","lennykravitz","lennykravitz","wherearewerunnin'? lennykravitz","wherearewerunnin'? lennykravitz","Where Are We Runnin’?","Lenny Kravitz","where are we runnin’?","lenny kravitz","where are we runnin  ","where are we runnin’?","wherearewerunnin","wherearewerunnin’?","lenny kravitz","lennykravitz","lennykravitz","wherearewerunnin’? lennykravitz",1
"Lenny Kravitz","Where Are We Runnin'?",6,"Where Are We Runnin'?","Lenny","Kravitz","where are we runnin'?","lenny kravitz","where are we runnin  ","lenny kravitz","wherearewerunnin","wherearewerunnin'?","lennykravitz","lennykravitz","wherearewerunnin'? lennykravitz","wherearewerunnin'? lennykravitz","Where Are We Runnin'","Lenny Kravitz","where are we runnin'","lenny kravitz","where are we runnin ","where are we runnin'","wherearewerunnin","wherearewerunnin'","lenny kravitz","lennykravitz","lennykravitz","wherearewerunnin' lennykravitz",1
"Lenny Kravitz","Where Are We Runnin'?",6,"Where Are We Runnin'?","Lenny","Kravitz","where are we runnin'?","lenny kravitz","where are we runnin  ","lenny kravitz","wherearewerunnin","wherearewerunnin'?","lennykravitz","lennykravitz","wherearewerunnin'? lennykravitz","wherearewerunnin'? lennykravitz","Where Are We Runnin’? (extract)","Lenny Kravitz","where are we runnin’? (extract)","lenny kravitz","where are we runnin    extract ","where are we runnin’? ","wherearewerunninextract","wherearewerunnin’?","lenny kravitz","lennykravitz","lennykravitz","wherearewerunnin’? lennykravitz",1
"Lenny Kravitz","Where Are We Runnin'?",6,"Where Are We Runnin'?","Lenny","Kravitz","where are we runnin'?","lenny kravitz","where are we runnin  ","lenny kravitz","wherearewerunnin","wherearewerunnin'?","lennykravitz","lennykravitz","wherearewerunnin'? lennykravitz","wherearewerunnin'? lennykravitz","Where Are We Runnin’? (edit)","Lenny Kravitz","where are we runnin’? (edit)","lenny kravitz","where are we runnin    edit ","where are we runnin’? ","wherearewerunninedit","wherearewerunnin’?","lenny kravitz","lennykravitz","lennykravitz","wherearewerunnin’? lennykravitz",1
"Lenny Kravitz","Where Are We Runnin'?",6,"Where Are We Runnin'?","Lenny","Kravitz","where are we runnin'?","lenny kravitz","where are we runnin  ","lenny kravitz","wherearewerunnin","wherearewerunnin'?","lennykravitz","lennykravitz","wherearewerunnin'? lennykravitz","wherearewerunnin'? lennykravitz","Where Are We Runnin’? (album version)","Lenny Kravitz","where are we runnin’? (album version)","lenny kravitz","where are we runnin    album version ","where are we runnin’? ","wherearewerunninalbumversion","wherearewerunnin’?","lenny kravitz","lennykravitz","lennykravitz","wherearewerunnin’? lennykravitz",1
"Lenny Kravitz Featuring Jay-Z","Storm",1,"Storm","Lenny","Z","storm","lenny kravitz featuring jay-z","storm","lenny kravitz featuring jay-z","storm","storm","lennykravitzfeaturingjayz","lennykravitzfeaturingjayz","storm lennykravitzfeaturingjayz","storm lennykravitzfeaturingjayz","Storm","Lenny Kravitz feat. JAY‐Z","storm","lenny kravitz feat. jay‐z","storm","storm","storm","storm","lenny kravitz feat. jay‐z","lennykravitzfeatjayz","lennykravitzfeatjayz","storm lennykravitzfeatjayz",5
"Lenny Kravitz Featuring Jay-Z","Storm",1,"Storm","Lenny","Z","storm","lenny kravitz featuring jay-z","storm","lenny kravitz featuring jay-z","storm","storm","lennykravitzfeaturingjayz","lennykravitzfeaturingjayz","storm lennykravitzfeaturingjayz","storm lennykravitzfeaturingjayz","Storm","Lenny Kravitz feat. Jay‐Z","storm","lenny kravitz feat. jay‐z","storm","storm","storm","storm","lenny kravitz feat. jay‐z","lennykravitzfeatjayz","lennykravitzfeatjayz","storm lennykravitzfeatjayz",5
"Lenny Kravitz Featuring Jay-Z","Storm",1,"Storm","Lenny","Z","storm","lenny kravitz featuring jay-z","storm","lenny kravitz featuring jay-z","storm","storm","lennykravitzfeaturingjayz","lennykravitzfeaturingjayz","storm lennykravitzfeaturingjayz","storm lennykravitzfeaturingjayz","Storm (Remix Vocal Up)","Lenny Kravitz feat. JAY‐Z","storm (remix vocal up)","lenny kravitz feat. jay‐z","storm  remix vocal up ","storm ","stormremixvocalup","storm","lenny kravitz feat. jay‐z","lennykravitzfeatjayz","lennykravitzfeatjayz","storm lennykravitzfeatjayz",5
"Lenny Kravitz Featuring Jay-Z","Storm",1,"Storm","Lenny","Z","storm","lenny kravitz featuring jay-z","storm","lenny kravitz featuring jay-z","storm","storm","lennykravitzfeaturingjayz","lennykravitzfeaturingjayz","storm lennykravitzfeaturingjayz","storm lennykravitzfeaturingjayz","Storm (Just Blaze remix)","Lenny Kravitz featuring JAY‐Z","storm (just blaze remix)","lenny kravitz featuring jay‐z","storm  just blaze remix ","storm ","stormjustblazeremix","storm","lenny kravitz featuring jay‐z","lennykravitzfeaturingjayz","lennykravitzfeaturingjayz","storm lennykravitzfeaturingjayz",0
"Lenny Kravitz Featuring Jay-Z","Storm",1,"Storm","Lenny","Z","storm","lenny kravitz featuring jay-z","storm","lenny kravitz featuring jay-z","storm","storm","lennykravitzfeaturingjayz","lennykravitzfeaturingjayz","storm lennykravitzfeaturingjayz","storm lennykravitzfeaturingjayz","Storm (Just Blaze remix)","Lenny Kravitz feat. Jay‐Z","storm (just blaze remix)","lenny kravitz feat. jay‐z","storm  just blaze remix ","storm ","stormjustblazeremix","storm","lenny kravitz feat. jay‐z","lennykravitzfeatjayz","lennykravitzfeatjayz","storm lennykravitzfeatjayz",5
"Leslie Carter","Like, Wow!",1,"Like, Wow!","Leslie","Carter","like, wow!","leslie carter","like  wow ","leslie carter","likewow","like,wow!","lesliecarter","lesliecarter","like,wow! lesliecarter","like,wow! lesliecarter","Like Wow!","Leslie Carter","like wow!","leslie carter","like wow ","like wow!","likewow","likewow!","leslie carter","lesliecarter","lesliecarter","likewow! lesliecarter",1
"LFO","Every Other Time",18,"Every Other Time","LFO","LFO","every other time","lfo","every other time","lfo","everyothertime","everyothertime","lfo","lfo","everyothertime lfo","everyothertime lfo","Every Other Time","LFO","every other time","lfo","every other time","every other time","everyothertime","everyothertime","lfo","lfo","lfo","everyothertime lfo",0
"LFO","Girl On TV",17,"Girl On TV","LFO","LFO","girl on tv","lfo","girl on tv","lfo","girlontv","girlontv","lfo","lfo","girlontv lfo","girlontv lfo","Girl on TV","LFO","girl on tv","lfo","girl on tv","girl on tv","girlontv","girlontv","lfo","lfo","lfo","girlontv lfo",0
"LFO","Girl On TV",17,"Girl On TV","LFO","LFO","girl on tv","lfo","girl on tv","lfo","girlontv","girlontv","lfo","lfo","girlontv lfo","girlontv lfo","Girl on TV (instrumental)","LFO","girl on tv (instrumental)","lfo","girl on tv  instrumental ","girl on tv ","girlontvinstrumental","girlontv","lfo","lfo","lfo","girlontv lfo",0
"LFO","Girl On TV",17,"Girl On TV","LFO","LFO","girl on tv","lfo","girl on tv","lfo","girlontv","girlontv","lfo","lfo","girlontv lfo","girlontv lfo","Girl on TV (call out research hook #2)","LFO","girl on tv (call out research hook #2)","lfo","girl on tv  call out research hook  2 ","girl on tv ","girlontvcalloutresearchhook2","girlontv","lfo","lfo","lfo","girlontv lfo",0
"LFO","Girl On TV",17,"Girl On TV","LFO","LFO","girl on tv","lfo","girl on tv","lfo","girlontv","girlontv","lfo","lfo","girlontv lfo","girlontv lfo","Girl on TV (call out research hook #1)","LFO","girl on tv (call out research hook #1)","lfo","girl on tv  call out research hook  1 ","girl on tv ","girlontvcalloutresearchhook1","girlontv","lfo","lfo","lfo","girlontv lfo",0
"LFO","I Don't Wanna Kiss You Goodnight",5,"I Don't Wanna Kiss You Goodnight","LFO","LFO","i don't wanna kiss you goodnight","lfo","i don t wanna kiss you goodnight","lfo","idontwannakissyougoodnight","idon'twannakissyougoodnight","lfo","lfo","idon'twannakissyougoodnight lfo","idon'twannakissyougoodnight lfo","I Don’t Wanna Kiss You Goodnight","LFO","i don’t wanna kiss you goodnight","lfo","i don t wanna kiss you goodnight","i don’t wanna kiss you goodnight","idontwannakissyougoodnight","idon’twannakissyougoodnight","lfo","lfo","lfo","idon’twannakissyougoodnight lfo",1
